Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_15 06:50:14.346;1149;I;4;1;DE21;46;;671389158e1503000200db00490000003100000004008ffc9cfc9cfc83fc01a00000c81e006a00005466955a4f14
22_08_15 06:50:18.853;1058;O;1;1C; A65;0;ERR;
22_08_15 06:50:26.371;1151;O;1;1C; A65;0;ERR;
22_08_15 06:50:28.114;1154;I;1C;1; B16;6;;1860b93b0000
22_08_15 06:50:30.877;0;O;1;1C; A66;0;ERR;
22_08_15 06:50:34.419;1156;O;1;1C; A66;0;ERR;
22_08_15 06:50:37.373;1159;I;1C;1; C21;6;;0500900ce803
22_08_15 06:50:37.385;1160;I;1C;1; C22;6;;0000c001e803
22_08_15 06:50:37.385;1161;I;1C;1; C23;6;;0000d001e803
22_08_15 06:50:47.943;1060;O;1;1C; A67;0;ERR;
22_08_15 06:50:49.691;1164;I;1C;1; 118;2;;670a
22_08_15 06:50:56.425;1158;O;1;1C; A66;0;ERR;
22_08_15 06:51:00.754;1166;O;1;1C; A66;0;ERR;
22_08_15 06:51:04.928;1168;O;1;1C; A66;0;ERR;
22_08_15 06:51:10.475;1153;O;1;1C; A65;0;ERR;
22_08_15 06:51:13.435;1172;O;1;1C; A65;0;ERR;
22_08_15 06:51:20.510;1148;O;1;4;  2A;0;ERR;
22_08_15 06:51:23.434;1177;I;4;1;DE21;46;;db14b814781504000200b700380000002e0000000000aefcbbfcbbfca2fc01a00000cc1e466a00009966955a4f14
22_08_15 06:51:41.419;1094;O;1;4;  47;0;ERR;
22_08_15 06:51:43.161;1180;I;4;1;DE24;0;;
22_08_15 06:51:44.336;1181;I;2;1;4216;66;;be14df157704040002003404f7ff00001b0000000000f8fff8fff8fff8ff01a00000c81e4f6a0000f0ecf9624f140401637d2008d30ef0ecf9622c6a00001f00f81e
22_08_15 06:51:49.521;1053;O;1;4;  46;0;ERR;
22_08_15 06:51:51.247;1184;I;4;1;DE24;0;;
22_08_15 06:51:57.373;1142;O;1;4;  58;2;ERR;a00f
22_08_15 06:52:02.907;1186;O;1;4;  58;2;ERR;a00f
22_08_15 06:52:05.823;1189;I;2;1;4216;66;;ef145b157c11030062008900470000001c0000000300f8fff8fff8fff8ff01a00000cc1e6d6a00000eedf9624f1404026a7b2008d30e0eedf9624a6a00001e00f41e
22_08_15 06:52:14.275;0;O;1;4;  57;2;ERR;a00f
22_08_15 06:52:15.934;1192;I;4;1;DE24;0;;
22_08_15 06:52:17.407;1188;O;1;4;  58;2;ERR;a00f
22_08_15 06:52:19.096;1195;I;4;1;DE24;0;;
22_08_15 06:52:28.534;1174;O;1;1C; A65;0;ERR;
