Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_11 21:15:05.244;1740;I;F;1;FFF1;133;;0103fca67cc4125087ea80ddc8b891b81cb105d8604cd644b883f54dc8f4053ae66d3e592b237ab87d500700b65b224b5a21572526a6054703497044745c2a9770d576deff6dadc13d97c325c40447cc15e11c9e98cb157378008c4d2f1afe6ee4767af148dc9169fdf6fbc86de6e4b7f13a00b6014023630a87cbe56cc386fb873cd94178
22_08_11 21:15:07.324;1741;I;F;1;FFF1;133;;0104fb46198907f290a13a088a91031d1c2fd9266a9c8f0eb78f5ae66323f9d6f9d491fc29f9b4d1f1e7ebbe8db5178c3152879bbf56db3e32878cc5a5c3fd21389c5264f41a95a2a3f3518a8dce47297538c6b694a3a3ed9763a3f1905e3360e8e50140100ec064a3dfba7abf7945a7fde0fbee796493da3695a3c72b8f6bf7aa956e721c
22_08_11 21:15:09.422;1742;I;F;1;FFF1;133;;0105fa8e041e179b92aaddab5257b809b9aeae225ca67613b808f0c878454a921b5720c0d5b2e8e511896e5c270e9f3b742077239cf8021eae4e54a9962f572525b971708522ce4dc4e1711c1cf91c17910321202317a1d041c823b80e8e049f2f74e073440e8e5c9e80cce490c5831f3c4e499e9cac76e3f25d706d8a4f8e223338b83c06
22_08_11 21:15:11.497;1743;I;F;1;FFF1;133;;0106f99cdc468ee44646938701a1c1b8574a74ac129f214b5689f150d50ab210e7720857079c7011f3446281100ff38ef09a17306b4644c08c88301f4968c09c20312e1471392aa54aa5e2ab2279225742ee2a885470084524872b7391c9952e0a99801b49b8e0b68a58956cb9dd7badcc0bf5918871657cdc7bb95e12cf206f7f311e729a
22_08_11 21:15:13.576;1744;I;F;1;FFF1;133;;0107f8274b4a5625e243b3aebd03291257d1d004d247d724f0185d9380830ccfb50eb91959871474741d5218efae4374e45c8a313a725f2d1dbe51de5b65e4efc5f76013790a8a0ea6411815d3d2a15029549a0e9d4ed3a1d1e8ba4c065d574f9746631830f4984c7d7d7d3ac3c0d040df900c99da53b567907f4c3a8dcefcc33475804fff
22_08_11 21:15:15.652;1745;I;F;1;FFF1;133;;0108f745071ce08121d6006521180bd15c40f6913da42283867b4f2e520a5587ec0e438ffc7942300ca560542a851c24b24ebb80292caab115e1a933264446b34e30e16ec8db4b677b1d396b2ab9d13589274f4cd765988d35b7b0b4f970b2addd14be40e82272157bcff0f1f5f30f080c9d3b2f2c7cfe82850aa52a521d151d93949c17c9
22_08_11 21:15:22.809;1746;I;F;1;FFF1;133;;0109f6b272556adaea8d9b3ed99c91f9972df99f6e2f28dcf1d9cea27d65e59fef3f5071f0d0d12f6b8e1d3f71b2f6d4b9f317ea1b1a2f5ebafc6d73cb77376fb5b6ddbed771ffc1c3473f3dee7cf24bf7f3173dbd2ffb7e7d45ae7864d83f8d87a59d060a05a3d0b4e341d055da4216856a45e8187b86d0640963acb91be8265e797b4704
22_08_11 21:15:34.924;1747;I;F;1;FFF1;20;;1818181818181818181808080808080808080808
22_08_11 21:15:35.859;1748;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 21:16:23.218;1749;I;F;1;FFF1;21;;2a2a184230303030303030303030303030300d8a11
