Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
22_08_10 23:09:37.340;1207;I;D;1;A7B2;80;;7013cc1fe40c0e002c002a00c80f2840d00fe01fd41fb81fbc1fc01f05201b2003000200f02300000200040073000000000000000000b7010000dd029500ae01e900dd0071012f0000000000a9000000
22_08_10 23:09:37.876;1208;I;D;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_10 23:09:39.385;1209;I;3;1;9C42;84;;6800800e4f3800005538473847380000fe052300b13af462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:09:39.921;1210;I;3;1;A7B1;48;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:09:39.921;1211;I;3;1;A7B2;80;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:09:40.453;1212;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_10 23:10:03.405;1213;I;2;1;9C42;17;;a00005000fc93af4620000000000000000
22_08_10 23:10:04.105;1214;I;C;1;9C42;17;;a00005000fcb3af4620000000000000000
22_08_10 23:10:07.505;1215;I;4;1;9C42;84;;6004800d5238583800004a384a380000f9057200cd3af462030000000000000030c0d027164a27be36a2853ebd79f248aa7df0450c8f554085f5b9414829f4620febdf0dc6050c40605cc33f0000000000000000
22_08_10 23:10:08.034;1216;I;4;1;A7B1;48;;64005f006e006e003a0026008d0057005000550047001d009b00520032006c0032006b00e1ffdfffe1ffdaffd6ffd4ff
22_08_10 23:10:08.034;1217;I;4;1;A7B2;80;;7c13881ff00c030000000000a00f6440980f741f841f681f641f641f981fa71f05000300f03e000034000500250000000000000000006e000000a400e40242010a010401f300370000000000c5010000
22_08_10 23:10:08.576;1218;I;4;1;A0B1;24;;13f6a6c49bb97b4485ebf1bfcd8c34c466a635c466c61bc4
22_08_10 23:11:03.942;1219;I;2;1;9C42;17;;a00005000f053bf4620000000000000000
22_08_10 23:11:08.392;1220;I;4;1;9C42;84;;6004800d58385f380000503850380000f90572000a3bf462030000000000000030c0d027164a27be36a2853ebd79f248aa7df0450c8f554085f5b9414829f4620febdf0dc6050c40605cc33f0000000000000000
22_08_10 23:11:08.925;1221;I;4;1;A7B1;48;;64005f006e0073002d0030009b005000500055003d00270093005800fdff5100fa001500e1ffdfffe1ffdbffd8ffd7ff
22_08_10 23:11:08.925;1222;I;4;1;A7B2;80;;7c13981fec0c070004000900a80fac40a00f901f901f781f741f741faa1fb71f12000300b43e00003400040026000000010001000000560100003f02ad0145013d013501f10036000000000011010000
22_08_10 23:11:09.468;1223;I;4;1;A0B1;24;;337383c4902299448ec295bfcd2c1dc4cd4c2ac39a9969c4
22_08_10 23:11:41.035;1224;I;3;1;9C42;84;;6800800e5b3800006138533853380000fe0523002b3bf462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:11:41.579;1225;I;3;1;A7B1;48;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:11:41.579;1226;I;3;1;A7B2;80;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:11:42.114;1227;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_10 23:12:03.493;1228;I;2;1;9C42;17;;a00005000f413bf4620000000000000000
22_08_10 23:12:09.701;1229;I;4;1;9C42;84;;6004800d5e3865380000563856380000f9057200473bf462030000000000000030c0d027164a27be36a2853ebd79f248aa7df0450c8f554085f5b9414829f4620febdf0dc6050c40605cc33f0000000000000000
22_08_10 23:12:10.239;1230;I;4;1;A7B1;48;;64005f00730073004400210093005300500055003a0029009c004f00bc00eaffba00eaffdeffddffe1ffdaffd9ffd9ff
22_08_10 23:12:10.240;1231;I;4;1;A7B2;80;;00808c1fec0c030004000300a00f5c409c0f801f841f541f681f6c1f981fa81f01000300f83e000000800400250001000100010000004c0000006b00ed024301f300ed00fd00360000000000ca010000
22_08_10 23:12:10.770;1232;I;4;1;A0B1;24;;e13a004301c00844b91ea53fcd4c3f43000040c400b0d3c4
22_08_10 23:13:03.048;1233;I;2;1;9C42;17;;a00005000f7d3bf4620000000000000000
22_08_10 23:13:10.571;1234;I;4;1;9C42;84;;6004800d64386b3800005c385c380000f9057200843bf462030000000000000030c0d027164a27be36a2853ebd79f248aa7df0450c8f554085f5b9414829f4620febdf0dc6050c40605cc33f0000000000000000
22_08_10 23:13:11.108;1235;I;4;1;A7B1;48;;69006400730078004f001a008600690055005a004900200099004f009b00daff41008c00dbffd9ffdbffd2ffcfffcfff
22_08_10 23:13:11.108;1236;I;4;1;A7B2;80;;7c13841fec0c0700050005009c0fb440980f801f7c1f641f681f681f931fa41f03000200803e00003400040025000000000000000000780100007c02d9004301f100eb00fb0034000000000095000000
22_08_10 23:13:11.638;1237;I;4;1;A0B1;24;;d6230b43a4f09ac33d0af73f00206ac4cdcc63c40020a9c4
22_08_10 23:13:35.470;1238;I;10;1;4216;66;;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070501860000f81e622d35612ce200001800dc1f
22_08_10 23:13:35.470;1239;I;10;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:13:36.008;1240;I;E;1;9C42;84;;6004800d67386d3800005f385e380000f9052a009e3bf462030000000000000030c0d0279ab88f3f787a6a3e3570f3483257f045871f5e403ce2a6c0d93af4621fb86f0adbfd204054ec10400000000000000000
22_08_10 23:13:36.021;1241;I;E;1;A7B1;48;;0080008000800080c2ff4d006b00fffff6fffbffc7ff56000000008077ff9300aa00ccffa2ff9fffa0ff93ff8eff8eff
22_08_10 23:13:36.021;1242;I;E;1;A7B2;80;;0080008000800080008000809c0fe014a80f741f701f581f781f781faf1fbd1f02000200841e0000008000800080008000800080000000000000000000003901ab008f00f2002f000000000000000000
22_08_10 23:13:36.564;1243;I;E;1;A0B1;24;;cecccc3f9999993fae47e1be000000000000000000000000
22_08_10 23:13:40.805;1244;I;D;1;9C42;84;;6800800e683800006d385f385f380000f9058e00a33bf462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:13:41.332;1245;I;D;1;A7B1;48;;5a005a0069007800c1ff4b006900fefff6fffbffc5ff57000000008075ff84009600cdffa2ff9fff9fff93ff8eff8eff
22_08_10 23:13:41.332;1246;I;D;1;A7B2;80;;74137c1fe40c0e002b002500a00f9007a80f741f701f581f741f701fad1fbc1f02000200d4070000020004007400000000000000000000000000000000003901ab008f00f6002d000000000000000000
22_08_10 23:13:41.876;1247;I;D;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_10 23:13:42.682;1248;I;3;1;9C42;84;;6800800e683800006e385f385f380000fe052300a43bf462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:13:43.222;1249;I;3;1;A7B1;48;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:13:43.222;1250;I;3;1;A7B2;80;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:13:43.755;1251;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_10 23:14:00.315;1252;I;C;1;9C42;17;;a00005000fb73bf4620000000000000000
22_08_10 23:14:03.607;1253;I;2;1;9C42;17;;a00005000fb93bf4620000000000000000
22_08_10 23:14:11.559;1254;I;4;1;9C42;84;;6004800d6b3871380000623862380000f9057200c13bf462030000000000000030c0d027164a27be36a2853ebd79f248aa7df0450c8f554085f5b9414829f4620febdf0dc6050c40605cc33f0000000000000000
22_08_10 23:14:12.088;1255;I;4;1;A7B1;48;;6900640073007800380012007a005b0055005a00490019008a005e001500e3ff26003800deffddffdeffd6ffd1ffcfff
22_08_10 23:14:12.088;1256;I;4;1;A7B2;80;;8013181fec0c040003000600740f2407700f0c1f141ff81e201f241f2b1f371f010002004c070000340004002500000000000000000000000000000000003d01c200b600f40038000000000000000000
22_08_10 23:14:12.633;1257;I;4;1;A0B1;24;;48e932452adc78435d8f0a41cd2c10c4000068c300805ac4
22_08_10 23:14:23.633;1258;I;F;1;4216;66;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000705018d22193b1e6f6e8c3968e200001600b81f
22_08_10 23:14:23.633;1259;I;F;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:14:25.946;1260;I;5;1;4216;66;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012114c5d251edb1e0c2f9b3968e200001e004c1f
22_08_10 23:14:42.314;1261;I;D;1;9C42;84;;6800800e6e3800007438653865380000f9058e00e03bf462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:14:42.325;1262;I;D;1;A7B1;48;;5a005f0069007800b4ff33005300f6fff6fffbffb6ff4b00640000805cff33001e00c8ffa2ff9fff9fff93ff8eff8eff
22_08_10 23:14:42.325;1263;I;D;1;A7B2;80;;7013701fe40c070022001f009c0f6807a00f681f641f4c1f6c1f6c1fa21faf1f0200010080070000030004007400000000000000000000000000000000003a01ac008f00f50031000000000000000000
22_08_10 23:14:42.866;1264;I;D;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_10 23:14:43.528;1265;I;3;1;9C42;84;;6800800e6e3800007438653865380000fe052300e13bf462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:14:44.053;1266;I;3;1;A7B1;48;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:14:44.053;1267;I;3;1;A7B2;80;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_10 23:14:44.591;1268;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_11 05:13:07.116;1269;I;2;1;9C42;17;;a00005000fe08ff4620000000000000000
22_08_11 05:13:29.148;1270;I;4;1;9C42;84;;6004800dd540dd400000cc40cc400000f9057200f68ff462030000000000000030c0d0278b4588bc6d6972bffd4ff1481f92f0458c7f5540543c8e41336bf462df5d4409fe207b403a9561400000000000000000
22_08_11 05:13:29.679;1271;I;4;1;A7B1;48;;32002d003c004100190017006000540041004100190024005b0062005800000070003e00e9ffeaffe9ffe9ffeaffeaff
22_08_11 05:13:29.679;1272;I;4;1;A7B2;80;;78131420f00c020002000800ec0fc440e40f10200c20f81ff81ffc1f262035200c0002008c3e00003400050025000000000000000000780100007202ce003f01eb00e700f80036000000000091000000
22_08_11 05:13:30.221;1273;I;4;1;A0B1;24;;5c1f46c47a102d45703db2c09a995ec466e660c4cd5cdac4
22_08_11 05:13:37.434;1274;I;D;1;A7B1;48;;2d002d0032004600d2ffcaff1d00f6ffddffe2ffcfffd4ff000000800900b1ffb400d4ffdaffddffdeffe7fff0fff4ff
22_08_11 05:13:37.434;1275;I;D;1;A7B2;80;;6c130020e40c0b002b002500d80f6448e40ff41ff81fd01fe81fe41f3220412009000100484200000300040074000000000000000000230000002900070242017a00740002012f000000000036010000
22_08_11 05:13:38.504;1276;I;3;1;A7B2;80;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:13:38.504;1277;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_11 05:13:45.515;1278;I;10;1;4216;66;;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020101890000f81ed78135618c36010018004820
22_08_11 05:13:45.515;1279;I;10;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:13:47.726;1280;I;6;1;4216;66;;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080701960000ae1e88a9c7398c36010017005020
22_08_11 05:13:47.726;1281;I;6;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:14:05.032;1282;I;C;1;9C42;17;;a00005000f1a90f4620000000000000000
22_08_11 05:14:06.673;1283;I;2;1;9C42;17;;a00005000f1c90f4620000000000000000
22_08_11 05:14:30.030;1284;I;4;1;9C42;84;;6004800ddb40e3400000d240d2400000f90572003390f462030000000000000030c0d0278b4588bc6d6972bffd4ff1481f92f0458c7f5540543c8e41336bf462df5d4409fe207b403a9561400000000000000000
22_08_11 05:14:31.098;1285;I;4;1;A0B1;24;;7d845ac4aecf2645285ca7c0cdcce343662650c4cd6c6dc4
22_08_11 05:14:37.938;1286;I;D;1;9C42;84;;6800800edc400000e340d340d3400000f8058e003b90f462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:14:39.541;1287;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_11 05:14:47.531;1288;I;5;1;4216;66;;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100d4b59251edb1e82839b39c83601001d007020
22_08_11 05:15:30.899;1289;I;4;1;9C42;84;;6004800de240e9400000d840d8400000f90572007090f462030000000000000030c0d0278b4588bc6d6972bffd4ff1481f92f0458c7f5540543c8e41336bf462df5d4409fe207b403a9561400000000000000000
22_08_11 05:15:31.434;1290;I;4;1;A7B1;48;;3c003700460046002b00270063006300460041001a002e006400640096003d0051009700d8ffd6ffd8ffd6ffd6ffd8ff
22_08_11 05:15:31.434;1291;I;4;1;A7B2;80;;7c13ec1fec0c060004000300d80f9040d40fe41fe41fcc1fe01fe01ffb1f092005000100f84700003400050025000100010001000000af0000001001a7003e0122002400f70036000000000067000000
22_08_11 05:15:31.976;1292;I;4;1;A0B1;24;;007060c48633ff4452b8b6c09ab965c466a6c4c333d344c4
22_08_11 05:15:39.474;1293;I;3;1;9C42;84;;6800800ee2400000e940d940d9400000fe0523007890f462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:15:39.474;1294;I;3;1;A7B1;48;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:15:39.992;1295;I;3;1;A7B2;80;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:15:39.992;1296;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_11 05:16:06.778;1297;I;2;1;9C42;17;;a00005000f9490f4620000000000000000
22_08_11 05:16:31.775;1298;I;4;1;9C42;84;;6004800de840ef400000de40de400000f9057200ad90f462030000000000000030c0d0278b4588bc6d6972bffd4ff1481f92f0458c7f5540543c8e41336bf462df5d4409fe207b403a9561400000000000000000
22_08_11 05:16:32.323;1299;I;4;1;A7B1;48;;41003c0046004b0022003c00730060004600460025002f006a0067003c008700b9005b00d5ffd4ffd6ffd1ffcfffd1ff
22_08_11 05:16:32.323;1300;I;4;1;A7B2;80;;7c133020f00c080005000600f40f6c40ec0f2020242010200820102041204f20050003001c3f000034000500250000000000000000004400000068003a033c0115011101fb0039000000000000020000
22_08_11 05:16:32.849;1301;I;4;1;A0B1;24;;e29a6ac434fb9b4415ae9fc06666244333b3a2c49a89aac4
22_08_11 05:16:41.012;1302;I;D;1;A7B1;48;;320032003c004b002a00c1ff23002000ddffe2ff2600c5ff000000807900abff0d009c00beffbdffbdffb9ffb8ffb8ff
22_08_11 05:16:41.012;1303;I;D;1;A7B2;80;;7013dc1fe00c06001e001f00c80f1848c40fd41fd01fb81fd01fcc1f0e201d2002000100784200000300040074000000000000000000580000009100800041011d001300000131000000000056000000
22_08_11 05:16:41.545;1304;I;3;1;A7B1;48;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:16:41.545;1305;I;3;1;A7B2;80;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:16:45.290;1306;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_11 05:16:45.313;1307;I;F;1;4216;66;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000503aa90231a3b1e5cc38c394037010016006020
22_08_11 05:16:45.313;1308;I;F;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:16:47.645;1309;I;5;1;4216;66;;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110e515b251edb1efa839b39403701001d008420
22_08_11 05:17:00.691;1310;I;C;1;9C42;17;;a00005000fcb90f4620000000000000000
22_08_11 05:17:01.194;1311;I;E;1;9C42;84;;6004800deb40f2400000e140e0400000f8052a00cc90f462030000000000000030c0d027ee47943fe3b1993f9c9af348e352f045e0cbbd40418f5a418690f462a8f52e0b621a3840d47d04400000000000000000
22_08_11 05:17:01.723;1312;I;E;1;A7B1;48;;00800080008000802400c0ff1f002a00e2ffe2ff2900c3ff010000803c00adff0000af00c5ffc3ffc4ffbfffbcffbcff
22_08_11 05:17:01.723;1313;I;E;1;A7B2;80;;008000800080008000800080e40f1840f00f14200c20f41ff81ff81f4920572003000200b4480000008000800080008000800080000088010000890212004001b300a70003012e000000000012000000
22_08_11 05:17:02.258;1314;I;E;1;A0B1;24;;cecccc3f9999993f6666e6be000000000000000000000000
22_08_11 05:17:07.330;1315;I;2;1;9C42;17;;a00005000fd090f4620000000000000000
22_08_11 05:17:32.664;1316;I;4;1;9C42;84;;6004800dee40f5400000e440e4400000f9057200ea90f462030000000000000030c0d0278b4588bc6d6972bffd4ff1481f92f0458c7f5540543c8e41336bf462df5d4409fe207b403a9561400000000000000000
22_08_11 05:17:33.186;1317;I;4;1;A7B1;48;;41003c004b00500033002f006700720046004600250038006e006c006e004f003c00b100dbffd9ffdbffd9ffd8ffd8ff
22_08_11 05:17:33.187;1318;I;4;1;A7B2;80;;7c13e01ff00c040005000000d40f4c40d00fd01fd81fc01fd81fdc1ff31f012003000300704800003400050025000100020001000000300000003900d0003f0137003000f4003300000000007f000000
22_08_11 05:17:40.822;1319;I;3;1;9C42;84;;6800800eef400000f540e540e5400000fe052300f290f462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:18:06.875;1320;I;2;1;9C42;17;;a00005000f0c91f4620000000000000000
22_08_11 05:18:33.536;1321;I;4;1;9C42;84;;6004800df440fb400000ea40ea400000f90572002791f462030000000000000030c0d0278b4588bc6d6972bffd4ff1481f92f0458c7f5540543c8e41336bf462df5d4409fe207b403a9561400000000000000000
22_08_11 05:18:34.066;1322;I;4;1;A7B1;48;;46004100500055003500340079006a0046004600300035006e0073008c001500ce006100d3ffd1ffd4ffceffcdffcfff
22_08_11 05:18:34.066;1323;I;4;1;A7B2;80;;7c131020f00c000003000300e00fb440e40f08200420ec1ff81ffc1f1e202d2014000100544900003400050025000100010000000000520100002f023f003f017f008000f20035000000000030000000
22_08_11 05:18:34.602;1324;I;4;1;A0B1;24;;2a7c56c4b96e9244c2f598c00040e843cdac17c433e398c4
22_08_11 05:18:41.639;1325;I;3;1;9C42;84;;6800800ef5400000fb40eb40eb400000fe0523002f91f462000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:18:42.177;1326;I;3;1;A7B1;48;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:18:42.177;1327;I;3;1;A7B2;80;;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 05:18:42.715;1328;I;3;1;A0B1;24;;000000000000000000000000000000000000000000000000
22_08_11 05:18:47.785;1329;I;5;1;4216;66;;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110e4c5d251edb1e72849b39b83701001d007020
22_08_11 05:18:48.299;1330;I;6;1;4216;66;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000909017a0000ae1eb4aac739b837010018007420
22_08_11 05:18:48.299;1331;I;6;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22_08_11 06:43:49.968;1156;O;1;19; A40;0;ERR;
22_08_11 06:43:56.714;1333;O;1;19; A40;0;ERR;
22_08_11 06:44:00.809;1335;O;1;19; A40;0;ERR;
22_08_11 06:44:08.024;1337;O;1;19; A40;0;ERR;
22_08_11 06:44:13.260;1339;O;1;19; A40;0;ERR;
22_08_11 06:44:16.240;1342;I;2;1;4216;66;;ed148115b11103007f008f0049000300340000000000f6fff6fff6fff5ff30300000c81ef09e02003ca5f4624c0c00ff6d6b2008ca0e3ca5f462329e02001d00f01e
22_08_11 06:44:19.513;1341;O;1;19; A40;0;ERR;
22_08_11 06:44:21.766;635;O;1;4;  71;4;ERR;01008403
22_08_11 06:44:23.531;1347;I;4;1;DE24;0;;
22_08_11 06:44:24.234;0;O;1;4;  76;4;ERR;01008403
22_08_11 06:44:25.977;1350;I;4;1;DE24;0;;
22_08_11 06:44:28.919;1344;O;1;19; A40;0;ERR;
22_08_11 06:44:36.018;1352;O;1;19; A40;0;ERR;
22_08_11 06:44:39.371;1354;O;1;19; A40;0;ERR;
22_08_11 06:44:42.675;1356;O;1;19; A40;0;ERR;
22_08_11 06:45:16.287;1359;I;2;1;4216;66;;1714c915d014040001000002640083001f0000000000f6fff6fff6fff6ff30300800c41e0e9f02005aa5f4624c0c00ff67752008ca0e5aa5f462509e02001f00f01e
22_08_11 06:45:16.307;1360;I;2;1;4216;66;;c71449124c10a500b500de005d0082001e0000000000f6fff6fff6fff6ff30300800c41e2c9f020078a5f4624c0c00ffff762008ca0e78a5f4626e9e02001f00ec1e
22_08_11 06:45:31.297;1358;O;1;19; A40;0;ERR;
22_08_11 06:45:34.839;1363;I;F;1;FFF1;113;;626173683a2063616e6e6f7420736574207465726d696e616c2070726f636573732067726f75702028333736293a20496e617070726f70726961746520696f63746c20666f72206465766963650a626173683a206e6f206a6f6220636f6e74726f6c20696e2074686973207368656c6c0a
22_08_11 06:45:36.732;1364;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 06:45:40.288;1362;O;1;19; A40;0;ERR;
22_08_11 06:45:46.354;1367;I;2;1;4216;66;;c9148e15451503000100ad01460084001e0000000000f6fff6fff6fff6ff30300800c41e4a9f020096a5f4624c0c0200ff742008ca0e96a5f4628c9e02001e00f01e
22_08_11 06:46:00.534;0;O;1;1F;FFE0;0;ERR;
22_08_11 06:46:04.071;1369;O;1;1F;FFE0;0;ERR;
22_08_11 06:46:09.595;1366;O;1;19; A40;0;ERR;
22_08_11 06:46:16.357;1374;I;2;1;4216;66;;78149215aa120300e6001201560085001c0000000000f6fff6fff6fff6ff30300800c41e689f0200b4a5f4624c0c010069752007ca0eb4a5f462aa9e02001e00f01e
22_08_11 06:46:46.219;981;O;1;4;  2A;0;ERR;
22_08_11 06:46:46.405;1377;I;2;1;4216;66;;9b14c411da12cb00a3006e015b00a7001e0000000000f6fff7fff7fff6ff30300800c01e869f0200d2a5f4624c0c0100ff742007ca0ed2a5f462c89e02001e00ec1e
22_08_11 06:46:49.126;1378;I;4;1;DE21;46;;3b144d1314123701e400bb006800bd003000000000000cfc1ffc1ffc06fc30300800c41e8a9f02001297975a4c0c
22_08_11 06:46:51.786;1376;O;1;4;  2A;0;ERR;
22_08_11 06:46:54.730;1381;I;4;1;DE21;46;;2015ce14141202003001480164009e0034000000000012fc1ffc1ffc06fc30300800c01e909f02001897975a4c0c
22_08_11 06:46:55.832;1371;O;1;1F;FFE0;0;ERR;
22_08_11 06:46:58.638;1383;O;1;1F;FFE0;0;ERR;
22_08_11 06:47:12.368;1386;I;F;1;FFF1;8;;746f74616c20300a
22_08_11 06:47:14.220;1387;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 06:47:16.420;1388;I;2;1;4216;66;;db100012cd119400f0016f067400bb00a30200000000f7fff7fff7fff6ff30300800941ea69f0200f0a5f4624c0c050061772008ca0ef0a5f462e69e0200bc02a81e
22_08_11 06:47:21.379;1389;I;F;1;FFF1;17;;50686f746f206e756d6265723a2020310a
22_08_11 06:47:23.213;1390;I;F;1;FFF1;21;;63616d657261206e6f7420737570706f727465640a
22_08_11 06:47:25.069;1391;I;F;1;FFF1;178;;636f6e766572742d696d362e7131363a20756e61626c6520746f206f70656e20696d61676520602f686f6d652f75736572312f70686f746f732f312e273a204e6f20737563682066696c65206f72206469726563746f72792040206572726f722f626c6f622e632f4f70656e426c6f622f323730312e0a636f6e766572742d696d362e7131363a206e6f206465636f64652064656c656761746520666f72207468697320696d61676520666f726d61742060
22_08_11 06:47:26.966;1392;I;F;1;FFF1;141;;272040206572726f722f636f6e737469747574652e632f52656164496d6167652f3530342e0a636f6e766572742d696d362e7131363a206e6f20696d6167657320646566696e656420602f686f6d652f75736572312f7468756d62732f312e272040206572726f722f636f6e766572742e632f436f6e76657274496d616765436f6d6d616e642f333235382e0a
22_08_11 06:47:28.819;1393;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 06:47:32.528;0;O;1;F;   1;4;ERR;0a000000
22_08_11 06:47:42.865;1396;I;F;1; 118;2;;0100
22_08_11 06:47:46.465;1397;I;2;1;4216;66;;d41414152b1502000100df015b0093001d0000000000f7fff7fff7fff7ff30300800c81ec49f02000ea6f4624c0c0602ff712008ca0e0fa6f462049f02001e00f01e
22_08_11 06:47:54.137;1398;I;F;1;FFF1;11;;746f74616c20343335360a
22_08_11 06:47:55.977;1399;I;F;1;FFF1;50;;2d72772d722d2d722d2d203120726f6f7420726f6f742034343539393535204f63742032382030333a323220312e6a70670a
22_08_11 06:47:57.841;1400;I;F;1;FFF1;22;;726f6f7440535843332d323131303a2f726f6f742320
22_08_11 06:48:00.912;1395;O;1;F;   1;4;ERR;0a000000
22_08_11 06:48:10.236;1403;I;F;1; 118;2;;0100
22_08_11 06:48:13.282;1402;O;1;F;   1;4;ERR;0a000000
22_08_11 06:48:16.477;1406;I;2;1;4216;66;;6115b8147912020013013e016000a0002f0000000000f7fff7fff7fff7ff30300800c81ee29f02002ca6f4624c0c060267752008ca0e2da6f462229f02002100f01e
22_08_11 06:48:46.509;1407;I;2;1;4216;66;;a3138315f91102008f01bb005b00b7001f0000000000f7fff7fff7fff7ff30300800c41e00a002004aa6f4624c0c04026c712008ca0e4ba6f462409f02003200f01e
22_08_11 06:49:08.517;1380;O;1;4;  2A;0;ERR;
22_08_11 06:49:09.490;1410;I;1;4;  2A;0;;
22_08_11 06:49:11.436;1411;I;4;1;DE21;46;;5e14b311ac111201d100d9006000ae002e000000000063fc6afc70fc57fc30300800c01e1aa00200a097975a4c0c
22_08_11 06:49:16.544;1412;I;2;1;4216;66;;ef146f1479110200fb00d901670008011e0000000000f7fff7fff7fff7ff30300800c81e1fa0020068a6f4624c0c050262732008ca0e69a6f4625e9f02001e00f01e
22_08_11 06:49:21.991;775;O;1;4;  6F;0;ERR;
22_08_11 06:49:22.984;1415;I;1;4;  6F;0;;
22_08_11 06:49:42.295;1410;I;1;4;  2A;0;;
22_08_11 06:49:47.121;1418;I;2;1;4216;66;;0a15e3118c0f0200ac000e05ccfef000990200000000f7fff7fff8fff7ff30300800281e3ea0020086a6f4624c0c070265722008ca0e87a6f4627c9f0200b2020c1e
22_08_11 06:50:07.909;0;O;1;4;  4B;0;ERR;
22_08_11 06:50:09.676;1421;I;4;1;DE24;0;;
22_08_11 06:50:11.878;0;O;1;4;  4A;0;ERR;
